text,label
갑자기 출근하면서 진짜 기분 좋아? ,5
오늘 난 지금 완전 행복해 오늘 최고 ㅎㅎ ,5
갑자기 요즘 살짝 소름 돋는 역겨움 진짜 ㅎㅎ ,6
진짜 출근하면서 살짝 분노가 치밀어 어휴! ,2
갑자기 출근하면서 약간 꼴 보기 싫다!! ,6
오늘 난 점심 먹고 말도 안 되게 구역질 나 ㅠㅠ ,6
오늘 난 지금 꽤 마음이 들뜬다!! ,5
갑자기 이번 주 말도 안 되게 마음이 편안해 나쁘지 않다? ,4
왠지 지금 완전 우울해 혼자 있고 싶어? ,3
진짜 이번 주 엄청나게 뜻밖이네 진짜야!! ,1
지금 난 요즘 꽤 성질 난다 왜 저래 ㅎㅎ ,2
오늘 난 출근하면서 너무 끝까지 실망이야 왜 저래!! ,2
방금 붕괴 직전 그만해... ,2
갑자기 퇴근길에 약간 질린다! ,6
갑자기 방금 엄청 무서워 정말 싫다! ,0
방금 출근하면서 꽤 여유롭다 좋다?! ,4
갑자기 지금 완전 마음이 아프다 말문이 막혀... ,3
왠지 지금 진짜 너무 불쾌해 극혐... ,6
갑자기 아까 약간 징그러워 제발 치워줘? ,6
진짜 밤늦게 엄청나게 덜덜 떨려 정말 싫다? ,0
정말 밤늦게 진짜 징그러워 다시는 보기 싫어 ㅎㅎ ,6
방금 아까 엄청나게 믿기지 않아 실화야 ㅠㅠ ,1
방금 꽤 이게 말이 돼 진짜야... ,1
갑자기 요즘 엄청 편안하다 괜찮다 ㅠㅠ,4
지금 난 약간 너무 불쾌해 ㅎㅎ ,6
갑자기 아까 어이없다 진짜로!! ,2
솔직히 아까 엄청 으스스해 죽겠어. ,0
오늘 난 퇴근길에 엄청 행복해! ,5
정말 이번 주 엄청 괜히 겁난다 죽겠어?! ,0
지금 난 오늘 엄청 충격적이야 실화야!! ,1
오늘 난 지금 완전 와 진짜 놀람. ,1
왠지 밤늦게 엄청 차분해 그냥 이렇게 있고 싶어?! ,4
지금 난 퇴근길에 꽤 괜히 겁난다 어떡하지? ,0
방금 방금 약간 질린다 다시는 보기 싫어 ㅠㅠ ,6
하필 지금 오늘 너무 눈물 난다 정말!! ,3
솔직히 아까 약간 믿기지 않아 진짜야 ㅎㅎ,1
왠지 퇴근길에 너무 진절머리나 다시는 보기 싫어 ㅎㅎ ,6
오늘 난 밤늦게 말도 안 되게 헐. ,1
방금 오늘 굉장히 설렌다 행운이다? ,5
하필 지금 요즘 엄청 무서워 ㅎㅎ ,0
하필 지금 아까 완전 깊은 밤이 너무 무섭다 어떡하지...,0
나 아까 잔잔해 괜찮다... ,4
정말 퇴근길에 약간 날아갈 것 같아 좋은 일만 가득... ,5
지금 난 요즘 완전 열받아 왜 저래... ,2
왠지 약간 릴랙스됐다 괜찮다? ,4
정말 요즘 완전 겁나 정말 싫다?! ,0
나 출근하면서 꽤 비참해 어떡하니? ,3
갑자기 요즘 안정된다 그냥 이렇게 있고 싶어?! ,4
정말 방금 꽤 덜덜 떨려 어떡하지! ,0
솔직히 퇴근길에 살짝 신난다? ,5
솔직히 출근하면서 살짝 날아갈 것 같아 완벽한 하루! ,5
오늘 난 퇴근길에 엄청 빡친다 어휴... ,2
솔직히 약간 눈물 난다 ㅎㅎ ,3
오늘 난 오늘 엄청 한기가 돈다 도망가고 싶다... ,0
하필 지금 지금 엄청나게 설렌다 행운이다?! ,5
방금 퇴근길에 굉장히 놀랐어 무슨 일이야?! ,1
나 밤늦게 살짝 진절머리나 제발 치워줘 ㅎㅎ,6
갑자기 방금 말도 안 되게 하루가 빛나 행운이다... ,5
정말 오늘 너무 소름 돋아 정말 싫다 ㅠㅠ ,0
지금 난 말도 안 되게 덜덜 떨려 미치겠네?!,0
오늘 난 퇴근길에 말도 안 되게 울컥한다... ,3
하필 지금 오늘 말도 안 되게 징그러워 극혐. ,6
정말 요즘 굉장히 공포스러워 도망가고 싶다!!,0
지금 난 방금 진짜 충격적이야 무슨 일이야?! ,1
솔직히 너무 한기가 돈다 정말 싫다 ㅠㅠ ,0
정말 퇴근길에 꽤 안정된다 ㅠㅠ ,4
갑자기 요즘 꽤 마음이 들뜬다 좋은 일만 가득... ,5
왠지 방금 엄청나게 구리다 다시는 보기 싫어 ㅠㅠ ,6
왠지 이번 주 너무 눈물 난다 견디기 어렵다 ㅎㅎ ,3
지금 난 방금 진짜 성질 난다 환장하겠네. ,2
나 점심 먹고 혐오스러워? ,6
진짜 점심 먹고 너무 슬퍼 혼자 있고 싶어!! ,3
진짜 퇴근길에 엄청 악몽 꿨어 도망가고 싶다 ㅎㅎ ,0
나 밤늦게 꽤 충격적이야 진짜야 ㅠㅠ ,1
갑자기 이번 주 엄청 질린다 극혐 ㅠㅠ ,6
솔직히 오늘 굉장히 슬퍼 견디기 어렵다 ㅠㅠ,3
하필 지금 아까 말도 안 되게 무서워 도망가고 싶다 ㅠㅠ ,0
왠지 점심 먹고 약간 편안하다 ㅎㅎ ,4
지금 난 밤늦게 완전 즐겁다 오늘 최고? ,5
정말 점심 먹고 말도 안 되게 어이없다 왜 저래! ,2
방금 방금 진짜 더러워 제발 치워줘 ㅎㅎ ,6
하필 지금 오늘 꽤 이럴 수가?!,1
방금 오늘 굉장히 평온하다 좋다!! ,4
오늘 난 이번 주 진짜 믿기지 않아 내가 방금 본 게 맞아 ㅎㅎ ,1
진짜 오늘 굉장히 불안해? ,0
하필 지금 퇴근길에 약간 덜덜 떨려?! ,0
왠지 출근하면서 엄청 비참해 혼자 있고 싶어 ㅠㅠ ,3
진짜 출근하면서 느긋해 괜찮다? ,4
갑자기 밤늦게 여유롭다 괜찮다. ,4
하필 지금 요즘 참을 수 없어 어휴 ㅎㅎ ,2
갑자기 오늘 완전 짜증나 진짜로!! ,2
오늘 난 엄청나게 공포스러워 죽겠어?!,0
솔직히 요즘 살짝 어메이징하다 ㅎㅎ ,1
오늘 난 오늘 약간 마음이 아프다 견디기 어렵다 ㅎㅎ ,3
하필 지금 방금 엄청나게 징그러워 다시는 보기 싫어 ㅠㅠ ,6
갑자기 지금 살짝 혐오스러워?! ,6
왠지 완전 혐오스러워 진짜. ,6
나 이번 주 엄청나게 구역질 나 다시는 보기 싫어? ,6
진짜 방금 약간 속 터져 어휴?! ,2
방금 요즘 엄청나게 안정된다 ㅠㅠ ,4
갑자기 이번 주 엄청나게 괜히 겁난다 정말 싫다 ㅎㅎ ,0
솔직히 출근하면서 구리다 다시는 보기 싫어? ,6
정말 오늘 엄청 덜덜 떨려 미치겠네 ㅎㅎ ,0
방금 요즘 말도 안 되게 허탈하다 혼자 있고 싶어? ,3
솔직히 지금 꽤 행복해 행운이다 ㅎㅎ ,5
하필 지금 아까 굉장히 겁나. ,0
왠지 방금 진짜 확 돌아버리겠네 그만해!! ,2
정말 엄청나게 행복해 오늘 최고!,5
오늘 난 아까 진짜 뿌듯하다 오늘 최고!! ,5
진짜 약간 심장이 벌렁거려 미치겠네!! ,0
진짜 요즘 약간 겁나 도망가고 싶다?,0
지금 난 퇴근길에 엄청 토할 것 같아 다시는 보기 싫어 ㅠㅠ ,6
갑자기 아까 굉장히 더러워 극혐? ,6
지금 난 요즘 세상에 진짜야 ㅠㅠ ,1
방금 퇴근길에 진짜 소름 돋는 역겨움 다시는 보기 싫어 ㅎㅎ ,6
왠지 출근하면서 엄청나게 짜릿해 완벽한 하루... ,5
정말 방금 말도 안 되게 신난다 완벽한 하루... ,5
방금 출근하면서 꽤 릴랙스됐다 괜찮다 ㅎㅎ ,4
오늘 난 방금 너무 무서워 죽겠어? ,0
갑자기 이번 주 약간 포기하고 싶어 어떡하니 ㅠㅠ,3
오늘 난 지금 꽤 놀랐어... ,1
정말 밤늦게 굉장히 믿기지 않아 실화야. ,1
방금 굉장히 성질 난다 진짜로 ㅠㅠ,2
왠지 지금 엄청나게 허전해 견디기 어렵다 ㅎㅎ ,3
오늘 난 점심 먹고 꼴 보기 싫다 진짜?! ,6
솔직히 밤늦게 엄청 빡친다 왜 저래... ,2
지금 난 오늘 약간 마음이 잔잔해 괜찮다. ,4
솔직히 방금 말도 안 되게 한기가 돈다 숨고 싶어 ㅠㅠ ,0
방금 요즘 엄청 악몽 꿨어 미치겠네 ㅎㅎ,0
갑자기 출근하면서 너무 신난다 행운이다!! ,5
진짜 출근하면서 굉장히 성질 난다!! ,2
하필 지금 꽤 포기하고 싶어 어떡하니. ,3
하필 지금 지금 엄청나게 괜히 겁난다 죽겠어?! ,0
정말 요즘 완전 화 나 환장하겠네.,2
하필 지금 점심 먹고 완전 편안하다 그냥 이렇게 있고 싶어 ㅎㅎ,4
갑자기 이번 주 말도 안 되게 더러워 진짜... ,6
왠지 점심 먹고 진짜 행복해?! ,5
왠지 이번 주 울컥한다 혼자 있고 싶어?!,3
정말 오늘 진짜 침울하다 어떡하니!! ,3
나 점심 먹고 진짜 진짜 역해. ,6
진짜 이번 주 너무 슬퍼 어떡하니!!,3
왠지 지금 살짝 한기가 돈다 죽겠어.,0
솔직히 아까 엄청나게 숨이 고른다 나쁘지 않다... ,4
진짜 퇴근길에 완전 한기가 돈다 숨고 싶어?! ,0
정말 엄청 징그러워 진짜 ㅠㅠ ,6
진짜 출근하면서 진짜 비참해 견디기 어렵다 ㅠㅠ,3
나 요즘 살짝 섬뜩해 어떡하지?,0
하필 지금 퇴근길에 엄청나게 속 터져 어휴! ,2
왠지 점심 먹고 꽤 마음이 들뜬다 오늘 최고... ,5
오늘 난 이번 주 꽤 침울하다 어떡하니?!,3
솔직히 방금 엄청 웃음이 난다 오늘 최고!,5
나 이번 주 너무 징그러워 제발 치워줘? ,6
진짜 밤늦게 진짜 행복해 완벽한 하루? ,5
나 퇴근길에 굉장히 진짜 역해 다시는 보기 싫어! ,6
왠지 방금 말도 안 되게 편안하다 나쁘지 않다?! ,4
오늘 난 퇴근길에 엄청 어이없네!! ,1
솔직히 오늘 살짝 심장이 벌렁거려 숨고 싶어 ㅠㅠ ,0
정말 점심 먹고 꽤 믿기지 않아 진짜야 ㅠㅠ ,1
오늘 난 출근하면서 굉장히 공포스러워 도망가고 싶다! ,0
오늘 난 출근하면서 말도 안 되게 이럴 수가 내가 방금 본 게 맞아 ㅠㅠ ,1
하필 지금 밤늦게 굉장히 너무 불쾌해 진짜. ,6
갑자기 밤늦게 엄청 뜻밖이네 무슨 일이야.,1
솔직히 출근하면서 약간 징그러워 극혐 ㅠㅠ ,6
하필 지금 점심 먹고 무서워 도망가고 싶다?! ,0
왠지 퇴근길에 엄청나게 상상도 못했네 진짜야!! ,1
하필 지금 요즘 약간 징그러워 극혐. ,6
방금 출근하면서 너무 분노가 치밀어 어휴... ,2
솔직히 아까 말도 안 되게 붕괴 직전 왜 저래... ,2
갑자기 아까 엄청 뿌듯하다 완벽한 하루... ,5
정말 이번 주 엄청 진짜 역해 다시는 보기 싫어?! ,6
정말 굉장히 진짜 역해 제발 치워줘?!,6
방금 점심 먹고 살짝 붕괴 직전 왜 저래 ㅎㅎ ,2
갑자기 이번 주 깜짝이야 무슨 일이야 ㅠㅠ ,1
갑자기 방금 진짜 헐 실화야!! ,1
하필 지금 방금 완전 진절머리나 극혐... ,6
왠지 점심 먹고 말도 안 되게 차분해 그냥 이렇게 있고 싶어? ,4
오늘 난 아까 진짜 소름 돋는 역겨움 제발 치워줘?! ,6
방금 아까 꽤 너무 불쾌해 극혐...,6
하필 지금 아까 엄청 상상도 못했네 내가 방금 본 게 맞아! ,1
지금 난 오늘 진짜 이게 말이 돼... ,1
솔직히 밤늦게 진짜 머리가 맑아... ,4
갑자기 지금 굉장히 비위 상해 다시는 보기 싫어 ㅠㅠ ,6
방금 퇴근길에 너무 평온하다 나쁘지 않다... ,4
왠지 너무 섬뜩해 숨고 싶어? ,0
정말 이번 주 차분해 좋다! ,4
나 점심 먹고 너무 심장이 벌렁거려 죽겠어... ,0
진짜 아까 굉장히 확 돌아버리겠네 환장하겠네 ㅎㅎ ,2
정말 아까 살짝 안정된다!!,4
진짜 방금 너무 진짜 역해 제발 치워줘 ㅠㅠ ,6
나 이번 주 약간 믿기지 않아 실화야 ㅠㅠ ,1
왠지 굉장히 신난다 좋은 일만 가득?! ,5
방금 밤늦게 말도 안 되게 놀랐어 ㅎㅎ ,1
진짜 점심 먹고 엄청나게 대박 진짜야? ,1
정말 진짜 와 진짜 놀람 내가 방금 본 게 맞아! ,1
방금 너무 소름 돋는 역겨움 제발 치워줘...,6
진짜 요즘 진짜 가슴이 먹먹해 어떡하니!!,3
갑자기 출근하면서 진짜 이럴 수가 진짜야 ㅎㅎ ,1
방금 출근하면서 너무 겁나 숨고 싶어... ,0
갑자기 아까 말도 안 되게 짜릿해!! ,5
오늘 난 퇴근길에 엄청나게 질린다 제발 치워줘 ㅎㅎ ,6
오늘 난 너무 비위 상해 진짜. ,6
나 지금 버티기 힘들다 혼자 있고 싶어?! ,3
진짜 너무 어이없다 말이 안 돼?!,2
하필 지금 출근하면서 엄청 침울하다 말문이 막혀?! ,3
왠지 밤늦게 진짜 너무 불쾌해 제발 치워줘? ,6
방금 아까 말도 안 되게 포기하고 싶어 견디기 어렵다 ㅠㅠ ,3
진짜 퇴근길에 꽤 붕괴 직전 어휴 ㅎㅎ ,2
진짜 요즘 꽤 한기가 돈다 ㅎㅎ ,0
왠지 방금 느긋해 그냥 이렇게 있고 싶어?! ,4
왠지 꽤 가슴이 먹먹해 견디기 어렵다!! ,3
갑자기 살짝 속상해 혼자 있고 싶어!! ,3
갑자기 점심 먹고 꽤 짜증나 진짜로? ,2
정말 출근하면서 말도 안 되게 으스스해 ㅠㅠ ,0
정말 요즘 완전 열받아 ㅎㅎ ,2
솔직히 진짜 어이없다 말이 안 돼?!,2
진짜 방금 너무 어메이징하다 실화야? ,1
정말 출근하면서 엄청 울컥한다 어떡하니 ㅎㅎ ,3
진짜 미치겠다 왜 저래 ㅎㅎ ,2
지금 난 아까 너무 소름 돋는 역겨움 다시는 보기 싫어... ,6
지금 난 퇴근길에 굉장히 너무 불쾌해 ㅠㅠ ,6
진짜 지금 엄청 버티기 힘들다 견디기 어렵다 ㅎㅎ,3
하필 지금 이번 주 엄청 소름 돋아 죽겠어.,0
방금 굉장히 괜히 겁난다 죽겠어 ㅎㅎ ,0
갑자기 방금 말도 안 되게 허탈하다 ㅎㅎ ,3
솔직히 방금 말도 안 되게 속상해 말문이 막혀! ,3
나 방금 진짜 성질 난다 환장하겠네? ,2
나 출근하면서 말도 안 되게 섬뜩해 어떡하지!! ,0
진짜 밤늦게 약간 이럴 수가 내가 방금 본 게 맞아... ,1
갑자기 방금 진짜 충격적이야 내가 방금 본 게 맞아... ,1
나 아까 굉장히 충격적이야 실화야... ,1
오늘 난 지금 너무 심장이 벌렁거려 미치겠네? ,0
솔직히 점심 먹고 진짜 깜짝이야?! ,1
오늘 난 요즘 너무 덜덜 떨려 정말 싫다?! ,0
왠지 오늘 엄청나게 참을 수 없어 말이 안 돼. ,2
솔직히 요즘 엄청나게 평온하다 나쁘지 않다?! ,4
지금 난 밤늦게 엄청나게 릴랙스됐다 ㅎㅎ ,4
지금 난 이번 주 살짝 끝까지 실망이야 그만해! ,2
진짜 밤늦게 말도 안 되게 믿기지 않아 진짜야? ,1
정말 아까 약간 성질 난다 말이 안 돼?! ,2
나 너무 대박 내가 방금 본 게 맞아?,1
오늘 난 요즘 굉장히 잔잔해 괜찮다?! ,4
솔직히 지금 약간 차분해 나쁘지 않다... ,4
지금 난 방금 엄청나게 마음이 들뜬다 오늘 최고!! ,5
방금 점심 먹고 말도 안 되게 느긋해 괜찮다? ,4
오늘 난 오늘 완전 한기가 돈다 죽겠어?!,0
진짜 퇴근길에 완전 진절머리나. ,6
정말 방금 약간 낙담했어 정말. ,3
정말 아까 말도 안 되게 머리가 맑아 좋다 ㅠㅠ ,4
하필 지금 퇴근길에 완전 뿌듯하다 ㅎㅎ ,5
왠지 방금 살짝 참을 수 없어 어휴!! ,2
지금 난 방금 굉장히 깊은 밤이 너무 무섭다 정말 싫다 ㅠㅠ ,0
왠지 점심 먹고 완전 열받아 왜 저래... ,2
갑자기 이번 주 엄청 이게 말이 돼 실화야! ,1
솔직히 완전 와 진짜 놀람 진짜야? ,1
왠지 점심 먹고 너무 마음이 잔잔해 나쁘지 않다 ㅎㅎ,4
갑자기 방금 살짝 허전해 혼자 있고 싶어!! ,3
지금 난 지금 엄청나게 여유롭다 나쁘지 않다?! ,4
왠지 진짜 악몽 꿨어 정말 싫다... ,0
솔직히 방금 엄청 확 돌아버리겠네 그만해!!,2
나 방금 너무 침울하다 말문이 막혀? ,3
하필 지금 요즘 꽤 미치겠다 그만해 ㅠㅠ,2
정말 밤늦게 꽤 짜증나 어휴?! ,2
지금 난 엄청나게 한기가 돈다 숨고 싶어 ㅎㅎ ,0
진짜 점심 먹고 완전 어이없다...,2
지금 난 점심 먹고 살짝 낙담했어 정말. ,3
갑자기 출근하면서 꽤 헐 내가 방금 본 게 맞아!! ,1
하필 지금 요즘 약간 잔잔해 좋다!! ,4
지금 난 요즘 엄청나게 어이없네?! ,1
진짜 요즘 말도 안 되게 뜻밖이네 내가 방금 본 게 맞아 ㅠㅠ,1
솔직히 이번 주 완전 겁나 ㅎㅎ ,0
솔직히 오늘 꽤 악몽 꿨어 도망가고 싶다!!,0
오늘 난 이번 주 굉장히 마음이 들뜬다 좋은 일만 가득 ㅠㅠ ,5
왠지 오늘 너무 참을 수 없어! ,2
오늘 난 속 터져! ,2
지금 난 오늘 진짜 비참해 정말. ,3
오늘 난 점심 먹고 살짝 날아갈 것 같아 행운이다!!,5
지금 난 밤늦게 말도 안 되게 믿기지 않아 무슨 일이야? ,1
솔직히 역겹다 제발 치워줘? ,6
지금 난 이번 주 엄청나게 평온하다 괜찮다 ㅠㅠ ,4
나 오늘 약간 기분 좋아 완벽한 하루 ㅠㅠ ,5
솔직히 밤늦게 살짝 참을 수 없어 왜 저래? ,2
갑자기 요즘 진짜 두렵다?! ,0
하필 지금 밤늦게 완전 마음이 아프다 말문이 막혀 ㅎㅎ ,3
갑자기 꽤 머리가 맑아. ,4
진짜 지금 굉장히 인생 최고야 오늘 최고! ,5
솔직히 오늘 약간 빡친다 말이 안 돼!! ,2
진짜 출근하면서 살짝 혐오스러워?! ,6
하필 지금 엄청나게 너무 불쾌해 극혐!!,6
방금 이번 주 약간 느긋해 그냥 이렇게 있고 싶어 ㅠㅠ ,4
정말 아까 완전 괜히 겁난다 죽겠어? ,0
갑자기 방금 진짜 안정된다 좋다 ㅠㅠ ,4
정말 아까 꽤 뜻밖이네 무슨 일이야 ㅠㅠ ,1
갑자기 아까 엄청 웃음이 난다!!,5
하필 지금 점심 먹고 너무 행복해 행운이다?! ,5
지금 난 출근하면서 꽤 침울하다 정말 ㅠㅠ ,3
하필 지금 퇴근길에 진짜 속상해 혼자 있고 싶어. ,3
오늘 난 오늘 엄청나게 헐 진짜야?! ,1
방금 밤늦게 너무 꼴 보기 싫다 다시는 보기 싫어 ㅠㅠ ,6
방금 점심 먹고 살짝 숨이 고른다 나쁘지 않다?! ,4
나 요즘 약간 진절머리나? ,6
왠지 방금 웃음이 난다 오늘 최고?!,5
나 오늘 엄청나게 놀랐어 무슨 일이야. ,1
방금 아까 완전 놀랐어 내가 방금 본 게 맞아?! ,1
오늘 난 방금 소름 돋아 숨고 싶어?! ,0
갑자기 밤늦게 약간 어메이징하다 실화야... ,1
하필 지금 점심 먹고 완전 어이없네 내가 방금 본 게 맞아 ㅠㅠ,1
진짜 퇴근길에 완전 마음이 편안해 그냥 이렇게 있고 싶어 ㅎㅎ ,4
지금 난 요즘 엄청 깊은 밤이 너무 무섭다 미치겠네. ,0
나 아까 살짝 침울하다 혼자 있고 싶어... ,3
나 오늘 약간 속 터져 왜 저래 ㅠㅠ,2
갑자기 밤늦게 엄청 미치겠다 환장하겠네 ㅎㅎ ,2
지금 난 참을 수 없어 왜 저래 ㅠㅠ ,2
지금 난 퇴근길에 꽤 속상해 견디기 어렵다? ,3
하필 지금 지금 꽤 허탈하다 정말... ,3
왠지 이번 주 엄청 공포스러워 어떡하지!! ,0
방금 이번 주 살짝 이게 말이 돼 진짜야 ㅎㅎ ,1
정말 요즘 엄청나게 마음이 잔잔해 좋다!! ,4
나 아까 꽤 짜릿해 행운이다? ,5
진짜 점심 먹고 완전 악몽 꿨어 정말 싫다...,0
방금 밤늦게 굉장히 두렵다 미치겠네!!,0
솔직히 퇴근길에 굉장히 짜릿해 완벽한 하루! ,5
지금 난 오늘 질린다 제발 치워줘?! ,6
왠지 이번 주 완전 화 나 환장하겠네? ,2
솔직히 굉장히 더러워 다시는 보기 싫어 ㅎㅎ ,6
오늘 난 퇴근길에 너무 악몽 꿨어 정말 싫다!!,0
왠지 오늘 엄청 충격적이야 진짜야 ㅎㅎ ,1
지금 난 지금 말도 안 되게 공포스러워 ㅠㅠ ,0
진짜 출근하면서 굉장히 붕괴 직전 말이 안 돼!!,2
솔직히 밤늦게 굉장히 깊은 밤이 너무 무섭다 미치겠네. ,0
